,apelido,atleta_id,clube_id,foto,jogos_num,media_num,nome,pontos_num,posicao_id,preco_num,rodada_id,scout,slug,status_id,variacao_num
76,JoÑo Pedro ,89273,265,https://s.glbimg.com/es/sde/f/2020/07/23/fea20088b9a54c3a580480216fc65053_FORMATO.png,4,2.15,JoÑo Pedro Maturano dos Santos,0.0,2,3.57,37,"{'DS': 4, 'FC': 3, 'FD': 1, 'FF': 2, 'PI': 17, 'SG': 1}",joao-pedro,6,0.0
77,Igor Vin°cius,95466,276,https://s.glbimg.com/es/sde/f/2019/04/01/882d97a0ed3a028f3c489768c79b7268_FORMATO.png,22,1.77,Igor Vin°cius de Souza,0.9,2,5.15,37,"{'A': 2, 'CA': 5, 'DS': 30, 'FC': 36, 'FD': 4, 'FF': 6, 'FS': 15, 'PI': 102, 'SG': 4}",igor-vinicius,7,0.35
78,Ernando,49651,265,https://s.glbimg.com/es/sde/f/2020/07/23/64f95e587c904e0e5980af5e1af88314_FORMATO.png,26,2.1,Ernando Rodrigues Lopes,4.8,3,6.26,37,"{'A': 1, 'DS': 20, 'FC': 20, 'FD': 7, 'FF': 4, 'FS': 4, 'G': 1, 'PI': 69, 'SG': 5}",ernando,7,0.57
79,Henrique,84893,267,https://s.glbimg.com/es/sde/f/2020/08/17/1f4446d8a1673e5fb3824c5f1d07c2bc_FORMATO.png,26,2.21,Henrique Silva Milagres,5.8,2,7.08,37,"{'A': 1, 'CA': 6, 'CV': 1, 'DS': 53, 'FC': 48, 'FD': 2, 'FF': 1, 'FS': 27, 'I': 3, 'PI': 144, 'SG': 8}",henrique,7,0.91
80,Lucas Santos,101718,267,https://s.glbimg.com/es/sde/f/2020/08/17/9d1cc15782d0788c4ccb7f3cd9a12641_FORMATO.png,3,-1.0,Lucas Santos da Silva,0.0,4,0.99,37,"{'CA': 1, 'FC': 1, 'PI': 5}",lucas-santos,6,0.0
81,Ben°tez,93550,267,https://s.glbimg.com/es/sde/f/2020/08/17/0ff90a1cc63361f256c888951d107118_FORMATO.png,23,3.36,Mart°n Nicol†s Ben°tez,0.0,4,8.84,37,"{'A': 2, 'CA': 4, 'DS': 52, 'FC': 24, 'FD': 11, 'FF': 14, 'FS': 50, 'G': 1, 'I': 3, 'PI': 207}",benitez,6,0.0
82,Juanfran,72620,276,https://s.glbimg.com/es/sde/f/2019/08/09/3bd5a8ba6743da05e2eefc2c5140722d_FORMATO.png,18,1.8,Juan Francisco Torres BelÇn,-0.5,2,5.53,37,"{'A': 1, 'CA': 3, 'DS': 26, 'FC': 15, 'FD': 3, 'FF': 2, 'FS': 10, 'PI': 101, 'SG': 3}",juanfran,6,0.45
83,Igor Gomes,100084,276,https://s.glbimg.com/es/sde/f/2019/04/01/7a6c90034396325f6cc570ef06e1040c_FORMATO.png,30,1.35,Igor Silveira Gomes,-1.4,4,3.42,37,"{'A': 3, 'CA': 4, 'DS': 22, 'FC': 35, 'FD': 11, 'FF': 9, 'FS': 33, 'G': 1, 'I': 4, 'PI': 143}",igor-gomes,6,-0.6
84,Raul,92496,280,https://s.glbimg.com/es/sde/f/2020/08/28/8c0a624b6d2595beaf51682261e51ccd_FORMATO.png,28,5.2,Raul Lì Gonáalves,4.2,4,9.68,37,"{'A': 2, 'CA': 2, 'DS': 119, 'FC': 46, 'FD': 4, 'FF': 6, 'FS': 71, 'G': 2, 'I': 1, 'PI': 170}",raul,7,0.16
85,Andrey,93787,267,https://s.glbimg.com/es/sde/f/2020/08/17/bfaf7651c9572b3c95e4d731dadc3958_FORMATO.png,23,3.19,Andrey Ramos do Nascimento,3.2,4,6.52,37,"{'A': 2, 'CA': 6, 'CV': 1, 'DS': 75, 'FC': 49, 'FD': 6, 'FF': 6, 'FS': 37, 'G': 1, 'PI': 88}",andrey,2,0.08
86,Nino Para°ba,68808,265,https://s.glbimg.com/es/sde/f/2020/07/23/73b5168e7153d03026f7793518fe9dd9_FORMATO.png,26,3.25,Severino do Ramo Clementino da Silva,16.7,2,10.42,37,"{'A': 5, 'CA': 3, 'DS': 54, 'FC': 28, 'FD': 6, 'FF': 8, 'FS': 29, 'I': 1, 'PI': 220, 'SG': 4}",nino-paraiba,7,2.48
87,FernandÑo,62033,290,https://s.glbimg.com/es/sde/f/2020/10/15/788a514811d1b7fe6bc8f3cb4078b1b4_FORMATO.png,20,3.86,JosÇ Fernando Viana de Santana,3.2,5,5.93,37,"{'CA': 4, 'DS': 17, 'FC': 20, 'FD': 7, 'FF': 18, 'FS': 32, 'G': 7, 'I': 7, 'PI': 90, 'PP': 1}",fernandao,7,-1.1
88,Daniel,93791,265,https://s.glbimg.com/es/sde/f/2020/02/28/a0c1c9f69e5607f8a09bca2e4d7b6bc8_FORMATO.png,24,1.52,Daniel Sampaio Simîes,0.0,4,3.97,37,"{'A': 2, 'CA': 4, 'CV': 2, 'DS': 14, 'FC': 22, 'FD': 4, 'FF': 5, 'FS': 32, 'FT': 1, 'G': 3, 'PI': 102}",daniel,6,0.66
89,Guto Ferreira,37245,354,https://s.glbimg.com/es/sde/f/2020/07/19/37fe3fab756c44fa3a64d440c3298942_FORMATO.png,36,3.8,Augusto SÇrgio Ferreira,6.65,6,10.21,37,{},guto-ferreira,7,0.96
90,Liziero,100761,276,https://s.glbimg.com/es/sde/f/2019/04/01/8423e58431d29d7700ba477367f59b3f_FORMATO.png,5,1.02,Igor Matheus Liziero Pereira ,0.0,4,4.4,37,"{'CA': 1, 'DS': 9, 'FC': 7, 'FD': 2, 'FF': 2, 'FS': 4, 'PI': 44}",liziero,5,0.0
91,Ronaldo,92981,265,https://s.glbimg.com/es/sde/f/2020/07/20/dc33647201f8156e6ccfacd8ecd1cf1d_FORMATO.png,21,2.6,Ronaldo da Silva Souza,3.5,4,4.18,37,"{'A': 2, 'CA': 6, 'DS': 65, 'FC': 38, 'FD': 2, 'FF': 5, 'FS': 18, 'FT': 1, 'PI': 78}",ronaldo,7,-0.18
92,Juninho Capixaba,94968,265,https://s.glbimg.com/es/sde/f/2020/02/28/d95ca5159ff4c4c6749ff6b844ceadb0_FORMATO.png,22,3.04,Luis Antìnio da Rocha J£nior,5.4,2,8.01,37,"{'A': 2, 'CA': 3, 'DS': 45, 'FC': 23, 'FD': 4, 'FF': 6, 'FS': 26, 'I': 1, 'PI': 177, 'SG': 5}",juninho-capixaba,6,0.94
93,Helinho,102598,280,https://s.glbimg.com/es/sde/f/2020/11/20/7c0d041c984aed2ad0bddb5980390af3_FORMATO.png,12,3.97,HÇlio J£nio Nunes de Castro,0.0,5,5.24,37,"{'A': 3, 'CA': 4, 'DS': 23, 'FC': 14, 'FD': 4, 'FF': 3, 'FS': 7, 'FT': 1, 'G': 2, 'PI': 51}",helinho,6,0.0
94,Paulo Autuori,36943,293,https://s.glbimg.com/es/sde/f/2020/10/21/a61792c7a74e5f1d704faca06e9143e6_FORMATO.png,31,3.35,Paulo CÇsar Autuori de Mello,1.25,6,8.62,37,{},paulo-autuori,7,-0.1
95,Marcos J£nior,93893,267,https://s.glbimg.com/es/sde/f/2020/08/17/36ea552764f49b731d549f23f44aee4d_FORMATO.png,19,1.56,Marcos Antìnio CÉndido Ferreira J£nior,-1.5,4,2.89,37,"{'A': 1, 'CA': 1, 'DS': 28, 'FC': 15, 'FF': 2, 'FS': 18, 'PI': 44}",marcos-junior,6,-0.33
96,Ricardo,99881,267,https://s.glbimg.com/es/sde/f/2020/08/17/1f0c50b2e3b9d5732c27d1fe873c62b8_FORMATO.png,18,3.11,Ricardo Queiroz de Alencastro Graáa,7.8,3,7.89,37,"{'CA': 2, 'DS': 32, 'FC': 13, 'FD': 1, 'FF': 5, 'FS': 8, 'I': 1, 'PI': 44, 'SG': 6}",ricardo,7,1.13
97,Walce,104074,276,https://s.glbimg.com/es/sde/f/2020/07/20/0f9b74a97483b77635784d099b5d1983_FORMATO.png,0,0.0,Walce da Silva Costa Filho,0.0,3,4.0,37,{},walce,5,0.0
98,C°cero,37688,263,https://s.glbimg.com/es/sde/f/2019/03/22/127a99bc778de63bbb214dc7e6215725_FORMATO.png,9,1.27,C°cero Santos,0.0,4,4.43,37,"{'A': 1, 'DS': 3, 'FC': 1, 'FD': 1, 'FF': 2, 'FS': 7, 'I': 1, 'PI': 19}",cicero,6,0.0
99,Ricardo Oliveira,38910,294,https://s.glbimg.com/es/sde/f/2020/10/01/83becd84fed9fcf027e6ddd95ae3fea7_FORMATO.png,16,1.23,Ricardo de Oliveira,-0.2,5,5.65,37,"{'A': 1, 'CA': 1, 'DS': 4, 'FC': 12, 'FD': 4, 'FF': 4, 'FS': 9, 'FT': 1, 'G': 1, 'I': 4, 'PI': 29}",ricardo-oliveira,7,-0.19
100,Luan,102909,276,https://s.glbimg.com/es/sde/f/2019/04/01/d66903d72e2d84e1b6c05a8579691862_FORMATO.png,23,0.84,Luan Vin°cius da Silva Santos ,2.3,4,3.55,37,"{'CA': 5, 'DS': 38, 'FC': 29, 'FD': 2, 'FF': 4, 'FS': 13, 'PI': 65}",luan,7,0.18
101,Marco Antìnio,94975,265,https://s.glbimg.com/es/sde/f/2020/07/23/9d019c35887c5b459155b29b81d6af85_FORMATO.png,14,1.7,Marco Antìnio Rosa Furtado J£nior,0.0,4,3.01,37,"{'A': 1, 'CA': 1, 'DS': 5, 'FC': 7, 'FD': 4, 'FF': 3, 'FS': 17, 'G': 1, 'I': 1, 'PI': 39}",marco-antonio,6,0.0
102,Hernane,72386,292,https://s.glbimg.com/es/sde/f/2020/02/27/c02ceae587d8a1531bebb801e8072417_FORMATO.png,22,1.35,Hernane Vidal Souza,0.0,5,2.85,37,"{'CA': 2, 'DS': 5, 'FC': 10, 'FD': 1, 'FF': 4, 'FS': 31, 'G': 2, 'PI': 22}",hernane,6,0.0
103,RÇver,52253,282,https://s.glbimg.com/es/sde/f/2020/08/31/3b64f778984d4cc9daab96fb66d28946_FORMATO.png,25,2.89,RÇver Humberto Alves Ara£jo,0.0,3,7.32,37,"{'A': 1, 'CA': 3, 'DS': 30, 'FC': 16, 'FD': 1, 'FF': 5, 'FS': 20, 'G': 1, 'I': 1, 'PI': 111, 'SG': 8}",rever,7,-0.29
104,Luiz Ot†vio,94269,263,https://s.glbimg.com/es/sde/f/2020/03/01/c0d9bec2c3fec7a81266729603ed2582_FORMATO.png,16,0.25,Luiz Ot†vio Alves Marcolino,-0.7,4,1.57,37,"{'CA': 1, 'DS': 6, 'FC': 11, 'FD': 4, 'FF': 2, 'FS': 3, 'PI': 23}",luiz-otavio,7,-0.03
105,Fernando Miguel,71571,267,https://s.glbimg.com/es/sde/f/2020/08/17/6ea9f38df22592d8e7f2b5f53082c931_FORMATO.png,32,2.22,Fernando Miguel Kaufmann,3.8,1,8.45,37,"{'DD': 30, 'DP': 2, 'FS': 6, 'GS': 46, 'PI': 238, 'SG': 10}",fernando-miguel,7,0.68
106,Barrandeguy,91736,263,https://s.glbimg.com/es/sde/f/2020/03/01/04fe5f2fe33f10db51fc9d221a594ab8_FORMATO.png,13,1.39,Federico Barrandeguy Martino,5.0,2,3.72,37,"{'CA': 3, 'DS': 14, 'FC': 7, 'FF': 1, 'FS': 8, 'PI': 62, 'SG': 3}",barrandeguy,6,0.7
107,Elton,71719,265,https://s.glbimg.com/es/sde/f/2020/07/23/6bddafb802eca51fa3ab23c76e52a1b1_FORMATO.png,4,1.7,Elton J£nior Melo Ata°de,0.0,4,3.55,37,"{'DS': 4, 'FC': 2, 'FS': 2, 'FT': 1, 'PI': 2}",elton,6,0.0
108,Jorge Sampaoli,70800,282,https://s.glbimg.com/es/sde/f/2020/07/16/1940a0f1f7b292217e8c59a91c1a05cd_FORMATO.png,33,4.28,Jorge Sampaoli,3.65,6,14.0,37,{},jorge-sampaoli,7,-0.08
109,Victor,52950,282,https://s.glbimg.com/es/sde/f/2020/08/31/4c0c31d702542c33340f28f8df3afae2_FORMATO.png,1,-9.2,Victor Leandro Bagy,0.0,1,5.4,37,"{'CA': 1, 'GS': 3, 'PI': 12}",victor,6,0.0
110,Douglas Friedrich,78584,265,https://s.glbimg.com/es/sde/f/2020/07/23/8673aa3ad493dd8b6692cdcf7143b3e2_FORMATO.png,23,3.67,Douglas Alan Schuck Friedrich,8.3,1,10.19,37,"{'DD': 30, 'FS': 4, 'GS': 28, 'PI': 115, 'SG': 6}",douglas-friedrich,7,0.47
111,Marcelo Benevenuto,95638,263,https://s.glbimg.com/es/sde/f/2019/03/22/0e2a859e1579e9ad52cd2edbc1297e88_FORMATO.png,28,1.85,Marcelo da ConceiáÑo Benevenuto Malaquias,5.8,3,6.91,37,"{'A': 1, 'CA': 6, 'DS': 33, 'FC': 23, 'FD': 2, 'FF': 12, 'FS': 19, 'I': 1, 'PI': 90, 'SG': 5}",marcelo-benevenuto,7,0.94
112,Guilherme Santos,50346,263,https://s.glbimg.com/es/sde/f/2020/03/01/6979e564242e4e6905c0118a015237b2_FORMATO.png,12,1.99,Guilherme Oliveira Santos,0.0,2,6.24,37,"{'A': 1, 'CA': 3, 'DS': 15, 'FC': 17, 'FF': 6, 'FS': 10, 'I': 1, 'PI': 59, 'SG': 3}",guilherme-santos,5,0.0
113,Jair,81091,282,https://s.glbimg.com/es/sde/f/2020/08/31/4322e71a5ba13c6f911158707a657254_FORMATO.png,25,3.31,Jair Rodrigues J£nior,11.5,4,9.07,37,"{'A': 2, 'CA': 8, 'DS': 61, 'FC': 53, 'FD': 2, 'FF': 10, 'FS': 52, 'FT': 1, 'G': 3, 'PI': 92}",jair,7,0.95
114,Vina,71162,354,https://s.glbimg.com/es/sde/f/2020/07/16/66a1394a24c6d86ac402a7ad916cf196_FORMATO.png,29,6.63,Vin°cius Goes Barbosa de Souza,1.8,4,11.38,37,"{'A': 9, 'CA': 3, 'DS': 14, 'FC': 16, 'FD': 26, 'FF': 35, 'FS': 27, 'FT': 1, 'G': 13, 'I': 5, 'PI': 256, 'PP': 1}",vina,7,-1.17
115,Kanu,98484,263,https://s.glbimg.com/es/sde/f/2018/05/17/2db8b29bbc16d8473f93bd1f8a0351dc_FORMATO.png,30,2.04,Victor Hugo Soares dos Santos,0.0,3,4.48,37,"{'A': 1, 'CA': 4, 'CV': 1, 'DS': 48, 'FC': 28, 'FD': 3, 'FF': 5, 'FS': 34, 'I': 1, 'PI': 84, 'SG': 4}",kanu,6,0.0
116,Diego Loureiro,99430,263,https://s.glbimg.com/es/sde/f/2020/03/01/4aa545bef3f6f79e2004bcd20b92e8e7_FORMATO.png,5,1.8,Diego Terra Loureiro,11.4,1,2.72,37,"{'DD': 6, 'DP': 1, 'GS': 12, 'PI': 30, 'SG': 1}",diego-loureiro,7,1.46
117,Rhuan,102958,263,https://s.glbimg.com/es/sde/f/2019/03/28/4d88ed09bc75e94e5f255e63ec33d09c_FORMATO.png,21,1.61,Rhuan Silveira Castro,0.0,5,2.71,37,"{'A': 1, 'CA': 2, 'DS': 9, 'FC': 7, 'FD': 5, 'FF': 12, 'FS': 27, 'FT': 1, 'I': 2, 'PI': 40}",rhuan,6,0.0
118,Edson J£nior,93956,373,https://s.glbimg.com/es/sde/f/2020/02/27/9d57e7ce2dd807fc1e2cd5ab58914a0d_FORMATO.png,0,0.0,Edson Fernandes Botelho J£nior,0.0,5,1.0,37,{},edson-junior,6,0.0
119,Oliveira,94514,373,https://s.glbimg.com/es/sde/f/2020/02/27/12b3b5d05927082246dce985879c54cb_FORMATO.png,16,1.84,Lucas da Cruz Oliveira,1.0,3,2.92,37,"{'CA': 3, 'DS': 13, 'FC': 13, 'FF': 2, 'FS': 8, 'G': 2, 'PI': 77, 'SG': 3}",oliveira,7,0.13
120,Luiz Ot†vio,72359,354,https://s.glbimg.com/es/sde/f/2020/08/31/03f318322bad08093324500b97948211_FORMATO.png,27,2.47,Luiz Ot†vio Anacleto Leandro,0.0,3,4.94,37,"{'CA': 7, 'CV': 1, 'DS': 50, 'FC': 30, 'FD': 1, 'FF': 3, 'FS': 7, 'FT': 1, 'G': 1, 'PI': 76, 'SG': 8}",luiz-otavio,6,0.0
121,Lucas Barros,104650,263,https://s.glbimg.com/es/sde/f/2019/03/28/be4f63d854fc719f9e9072cf24e0d7f3_FORMATO.png,0,0.0,Lucas Barros da Cunha,0.0,2,2.0,37,{},lucas-barros,6,0.0
122,Samuel Xavier,73384,354,https://s.glbimg.com/es/sde/f/2020/03/02/c130a3239b5a95d8a3a8b13ede4b4ad1_FORMATO.png,27,2.92,Samuel Xavier Brito,0.0,2,5.83,37,"{'A': 3, 'CA': 6, 'CV': 1, 'DS': 49, 'FC': 35, 'FD': 3, 'FF': 5, 'FS': 39, 'G': 1, 'I': 2, 'PI': 245, 'SG': 8}",samuel-xavier,6,0.0
123,Warley,104646,263,https://s.glbimg.com/es/sde/f/2020/03/01/d0a8e4730428e0cc54246ec2cbc1d50f_FORMATO.png,12,2.02,Warley Leandro da Silva,12.8,5,4.55,37,"{'A': 1, 'CA': 1, 'DS': 7, 'FC': 12, 'FD': 4, 'FF': 2, 'FS': 15, 'G': 1, 'PI': 17}",warley,7,2.09
124,Tinga,82628,356,https://s.glbimg.com/es/sde/f/2019/03/22/fa74caf8029ce11e791edd0d7fc03025_FORMATO.png,23,2.84,Guilherme de Jesus da Silva,0.8,2,6.27,37,"{'A': 3, 'CA': 2, 'DS': 31, 'FC': 15, 'FD': 3, 'FF': 4, 'FS': 9, 'FT': 1, 'I': 1, 'PI': 230, 'SG': 8}",tinga,7,0.15
125,Willian MaranhÑo,87262,373,https://s.glbimg.com/es/sde/f/2020/07/11/5076b57240821162b131179bbb37a7f6_FORMATO.png,21,1.14,Willian Marlon Ferreira Moraes,5.2,4,3.51,37,"{'CA': 5, 'CV': 1, 'DS': 49, 'FC': 33, 'FD': 2, 'FF': 5, 'FS': 14, 'I': 1, 'PI': 64}",willian-maranhao,7,0.88
126,Matheus Babi,94444,263,https://s.glbimg.com/es/sde/f/2020/07/20/bb2284f13a5e04e59749617f6cfd07bd_FORMATO.png,30,3.47,Matheus Barcelos da Silva,8.4,5,9.11,37,"{'A': 1, 'CA': 6, 'DS': 30, 'FC': 65, 'FD': 9, 'FF': 11, 'FS': 67, 'FT': 2, 'G': 9, 'I': 13, 'PI': 109}",matheus-babi,6,1.39
127,Ricardinho,78577,354,https://s.glbimg.com/es/sde/f/2020/08/31/b0d32bee7d7194947d1c22e221afed3f_FORMATO.png,10,0.5,Ricardo Dias Acosta,0.0,4,2.38,37,"{'CA': 1, 'DS': 9, 'FC': 5, 'FD': 2, 'FF': 1, 'FS': 1, 'FT': 1, 'I': 1, 'PI': 57}",ricardinho,6,0.0
128,Fabinho,80393,354,https://s.glbimg.com/es/sde/f/2020/08/31/481f6c89bdb858088d28d492b1b0c868_FORMATO.png,30,2.8,F†bio Gonáalves,0.0,4,5.02,37,"{'CA': 3, 'DS': 74, 'FC': 16, 'FD': 4, 'FF': 8, 'FS': 22, 'FT': 1, 'G': 1, 'PI': 90}",fabinho,6,0.0
129,Richard,78851,354,https://s.glbimg.com/es/sde/f/2020/08/31/b4171a404ece6ec54f9a350c1f02f874_FORMATO.png,14,2.31,Richard de Oliveira da Costa,3.7,1,4.19,37,"{'CA': 1, 'DD': 13, 'FS': 4, 'GS': 16, 'PI': 128, 'SG': 5}",richard,2,1.63
130,Matheus Vargas,87929,373,https://s.glbimg.com/es/sde/f/2020/02/27/d38d61b7de44da63368bf0b140f95261_FORMATO.png,27,1.03,Matheus de Vargas,5.8,4,3.62,37,"{'A': 1, 'CA': 4, 'CV': 1, 'DS': 19, 'FC': 40, 'FD': 4, 'FF': 15, 'FS': 44, 'G': 1, 'I': 1, 'PI': 92}",matheus-vargas,6,1.9
131,Jean,90933,373,https://s.glbimg.com/es/sde/f/2020/02/27/a02f9e24f5855f3c44e2bdcb09e1804d_FORMATO.png,33,5.32,Jean Paulo Fernandes Filho,0.0,1,9.59,37,"{'CA': 1, 'DD': 48, 'DP': 2, 'DS': 1, 'FC': 1, 'FD': 1, 'FF': 2, 'FS': 10, 'G': 4, 'GS': 39, 'PI': 309, 'SG': 8}",jean,7,0.0
132,JoÑo Victor,104250,373,https://s.glbimg.com/es/sde/f/2020/07/11/4c4dadeaea30878f0a87ab9fd6ae8d27_FORMATO.png,25,2.48,JoÑo Victor da Silva Marcelino,3.0,3,3.88,37,"{'A': 2, 'CA': 9, 'DS': 45, 'FC': 26, 'FD': 1, 'FF': 1, 'FS': 30, 'PI': 89, 'SG': 6}",joao-victor,6,0.61
133,Tiago ,79042,354,https://s.glbimg.com/es/sde/f/2020/03/02/65eb6383d1eef941a4b0e88084a8b4f4_FORMATO.png,27,3.2,Tiago Pagnussat,8.0,3,7.61,37,"{'CA': 7, 'DS': 51, 'FC': 22, 'FD': 2, 'FF': 7, 'FS': 20, 'FT': 1, 'G': 1, 'I': 2, 'PI': 124, 'SG': 9}",tiago,6,1.15
134,Caio Alexandre,106323,263,https://s.glbimg.com/es/sde/f/2020/07/20/29f9587aac296561c6706ec75204ca92_FORMATO.png,29,2.26,Caio Alexandre Souza e Silva,0.0,4,5.71,37,"{'CA': 8, 'DS': 47, 'FC': 56, 'FD': 6, 'FF': 19, 'FS': 51, 'G': 4, 'I': 3, 'PI': 161}",caio-alexandre,6,0.0
135,Eduardo,50645,354,https://s.glbimg.com/es/sde/f/2020/03/02/a44ce5150145201cb2e17e412ff95656_FORMATO.png,13,1.58,Carlos Eduardo Santos Oliveira,5.6,2,3.86,37,"{'CA': 1, 'CV': 2, 'DS': 17, 'FC': 14, 'FD': 1, 'FS': 10, 'FT': 1, 'G': 1, 'I': 1, 'PI': 91, 'SG': 3}",eduardo,7,1.15
136,Nicolas,95127,373,https://s.glbimg.com/es/sde/f/2020/02/27/7f5642f8b7524479c49deb8ff60b5bdb_FORMATO.png,28,2.65,Nicolas Vichiatto da Silva,4.6,2,7.42,37,"{'A': 3, 'CA': 1, 'DS': 46, 'FC': 31, 'FD': 7, 'FF': 13, 'FS': 13, 'I': 2, 'PI': 282, 'SG': 7}",nicolas,7,0.34
137,êder ,91203,373,https://s.glbimg.com/es/sde/f/2020/02/27/15b28caaa2392bbd4e619dee98680e8e_FORMATO.png,30,1.15,êder Ferreira Graminho,0.0,3,3.89,37,"{'CA': 5, 'DS': 27, 'FC': 36, 'FD': 2, 'FF': 5, 'FS': 14, 'I': 2, 'PI': 114, 'SG': 7}",eder,6,0.0
138,Odair,108745,373,,0,0.0,Odair Marciano de Oliveira Filho,0.0,3,2.0,37,{},odair,6,0.0
139,Ricardo,105519,373,https://s.glbimg.com/es/sde/f/2020/02/27/fbb1ac4e273c8b199f61a3feff3d1d9b_FORMATO.png,0,0.0,Ricardo Santos Silva,0.0,4,2.0,37,{},ricardo,6,0.0
140,Bruno Pacheco,90061,354,https://s.glbimg.com/es/sde/f/2020/03/02/bb3a75a802b180cef8ecf48d9cc025fa_FORMATO.png,28,3.35,Bruno de Jesus Pacheco,9.8,2,9.45,37,"{'A': 2, 'CA': 3, 'CV': 1, 'DS': 68, 'FC': 35, 'FD': 1, 'FF': 4, 'FS': 35, 'PI': 228, 'SG': 9}",bruno-pacheco,6,1.4
141,Dudu,97133,373,https://s.glbimg.com/es/sde/f/2020/02/27/94657541c8cae30d9fa105e9c6215055_FORMATO.png,32,2.27,Lu°s Eduardo Marques dos Santos,2.2,2,5.0,37,"{'A': 1, 'CA': 3, 'CV': 1, 'DS': 75, 'FC': 37, 'FD': 3, 'FF': 7, 'FS': 35, 'GC': 1, 'I': 5, 'PI': 269, 'SG': 6}",dudu,6,-0.9
142,Fernando Sobral,84428,354,https://s.glbimg.com/es/sde/f/2020/08/31/e0f18a0e8a5144558982a72313a13ef5_FORMATO.png,33,4.42,Fernando Pereira do Nascimento,0.0,4,12.98,37,"{'A': 3, 'CA': 3, 'DS': 112, 'FC': 51, 'FD': 10, 'FF': 21, 'FS': 51, 'FT': 1, 'G': 2, 'I': 6, 'PI': 199}",fernando-sobral,6,0.0
143,Klaus,90846,354,https://s.glbimg.com/es/sde/f/2020/03/02/48f74d37e908c5f5cf68c0ccaf907aca_FORMATO.png,11,1.8,Willian Klaus,4.7,3,4.19,37,"{'DS': 4, 'FC': 6, 'FS': 2, 'PI': 21, 'SG': 4}",klaus,7,0.81
144,Lima,96340,354,https://s.glbimg.com/es/sde/f/2020/08/31/9ee2c327a2b00392ebb233a1d11a401a_FORMATO.png,29,3.45,Vinicius Moreira de Lima,4.1,4,6.68,37,"{'A': 2, 'CA': 5, 'DS': 46, 'FC': 36, 'FD': 6, 'FF': 8, 'FS': 46, 'G': 6, 'I': 4, 'PI': 103}",lima,7,0.47
145,Wescley,70925,354,https://s.glbimg.com/es/sde/f/2020/08/31/f76d432cdaf8192dfc153e892b58c96c_FORMATO.png,19,1.17,Wescley Gomes dos Santos,0.0,4,2.59,37,"{'A': 3, 'CA': 2, 'DS': 6, 'FC': 13, 'FF': 3, 'FS': 9, 'G': 1, 'PI': 32}",wescley,6,-0.15
146,Renato Kayzer,92696,293,https://s.glbimg.com/es/sde/f/2020/09/25/673950963c89498fd335e11c04702a42_FORMATO.png,30,4.07,Renato Kayzer de Souza,-0.7,5,7.13,37,"{'A': 1, 'CA': 4, 'DS': 18, 'FC': 49, 'FD': 17, 'FF': 20, 'FS': 42, 'FT': 2, 'G': 11, 'I': 20, 'PI': 96}",renato-kayzer,7,-0.26
147,Bergson,68696,356,https://s.glbimg.com/es/sde/f/2020/10/16/a6f8687af7ab25654568d0b1f3d32841_FORMATO.png,15,1.72,Bergson Gustavo Silveira da Silva,-0.6,5,2.18,37,"{'CA': 2, 'DS': 10, 'FC': 16, 'FD': 3, 'FF': 3, 'FS': 11, 'FT': 1, 'G': 2, 'PI': 26}",bergson,6,-0.17
148,Lucas Piton,105584,264,https://s.glbimg.com/es/sde/f/2020/07/21/b276604c0e1e29e568198903791fe791_FORMATO.png,15,2.97,Lucas Piton Crivellaro,0.0,2,4.29,37,"{'A': 2, 'CA': 1, 'DS': 21, 'FC': 15, 'FD': 2, 'FF': 3, 'FS': 8, 'PI': 107, 'SG': 5}",lucas-piton,5,0.0
149,Rafinha,38421,294,https://s.glbimg.com/es/sde/f/2020/03/02/6c5d6ccf4132d968daaf6a4738feaee9_FORMATO.png,8,0.91,Rafael da Silva Francisco,0.0,4,5.35,37,"{'CA': 3, 'DS': 12, 'FC': 13, 'FD': 1, 'FF': 2, 'FS': 23, 'I': 1, 'PI': 60}",rafinha,6,0.0
150,William Oliveira,94297,354,https://s.glbimg.com/es/sde/f/2020/03/02/39d250a4d190bffff7e9fbf0111d822b_FORMATO.png,10,0.03,William Oliveira dos Santos,-0.2,4,1.52,37,"{'CA': 3, 'DS': 7, 'FC': 13, 'FF': 3, 'FS': 9, 'PI': 10}",william-oliveira,6,-0.09
151,Vitor,108714,373,https://s.glbimg.com/es/sde/f/2021/01/20/a04662c0c16a9801200893034e85e656_FORMATO.png,8,2.16,Vitor Benedito Leque da Silva,0.0,5,1.32,37,"{'CA': 1, 'DS': 4, 'FC': 6, 'FD': 1, 'FS': 3, 'G': 2, 'PI': 4}",vitor,6,0.0
152,M†rcio Azevedo,42491,293,https://s.glbimg.com/es/sde/f/2019/03/30/94c0ddfd7cbc5c7244c6b1a5aecc258b_FORMATO.png,6,0.18,M†rcio Gonzaga de Azevedo,0.0,2,2.88,37,"{'CA': 1, 'DS': 6, 'FC': 9, 'FS': 4, 'I': 1, 'PI': 49, 'SG': 1}",marcio-azevedo,6,0.0
